,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome,blackPercentage,americanIndianPercentage,asianPercentage,nativePercentage,otherPercentage,twoOrMorePercentage,hispanicPercentage,whitePercentage,leaving1,leaving2,leaving3,leaving4,leaving5,leaving6,leaving7,leaving8,leaving9,leaving10
1105,1400000US17031824300,17031824300,"Census Tract 8243, Cook County, Illinois","Census Tract 8243, Cook County, Illinois",1180,71,,29615.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,0.0,0.0,19.7,0.0,12.7,0.0,12.7
1106,1400000US17031824400,17031824400,"Census Tract 8244, Cook County, Illinois","Census Tract 8244, Cook County, Illinois",854,40,,30310.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,15.0,15.0,0.0,37.5,0.0,32.5
1107,1400000US17031824503,17031824503,"Census Tract 8245.03, Cook County, Illinois","Census Tract 8245.03, Cook County, Illinois",3433,195,,51238.0,0.0,0.0,7.7,0.0,0.0,0.0,8.7,83.6,0.0,16.4,24.1,13.8,16.4,29.2,0.0,0.0,0.0,0.0
1108,1400000US17031824505,17031824505,"Census Tract 8245.05, Cook County, Illinois","Census Tract 8245.05, Cook County, Illinois",4025,342,,39579.0,0.0,0.0,0.0,0.0,16.4,0.0,23.7,76.3,0.0,0.0,11.7,4.7,5.0,10.5,23.4,0.0,0.0,44.7
1109,1400000US17031824506,17031824506,"Census Tract 8245.06, Cook County, Illinois","Census Tract 8245.06, Cook County, Illinois",3799,251,,46824.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,59.4,0.0,0.0,51.0,19.9,13.5,15.5,0.0,0.0,0.0,0.0
1110,1400000US17031824507,17031824507,"Census Tract 8245.07, Cook County, Illinois","Census Tract 8245.07, Cook County, Illinois",1852,167,,43350.0,0.0,0.0,0.0,0.0,17.4,4.8,17.4,77.8,0.0,0.0,5.4,29.9,12.6,5.4,29.3,0.0,0.0,17.4
1111,1400000US17031824601,17031824601,"Census Tract 8246.01, Cook County, Illinois","Census Tract 8246.01, Cook County, Illinois",2665,212,,41964.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,71.2,22.6,0.0,11.8,4.2,50.9,5.7,4.7,0.0,0.0,0.0
1112,1400000US17031824602,17031824602,"Census Tract 8246.02, Cook County, Illinois","Census Tract 8246.02, Cook County, Illinois",3070,192,,42216.0,0.0,0.0,0.0,0.0,7.3,0.0,38.5,61.5,0.0,0.0,0.0,7.8,39.6,14.1,7.3,31.3,0.0,0.0
1113,1400000US17031824701,17031824701,"Census Tract 8247.01, Cook County, Illinois","Census Tract 8247.01, Cook County, Illinois",2120,136,,41523.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,17.6,0.0,19.9,1.5,33.1,16.9,0.0,0.0,11.0
1114,1400000US17031824702,17031824702,"Census Tract 8247.02, Cook County, Illinois","Census Tract 8247.02, Cook County, Illinois",2682,152,,32099.0,11.2,0.0,7.9,0.0,0.0,0.0,7.9,73.0,0.0,0.0,7.9,7.9,7.2,30.9,26.3,19.7,0.0,0.0
1115,1400000US17031824800,17031824800,"Census Tract 8248, Cook County, Illinois","Census Tract 8248, Cook County, Illinois",2344,144,,30803.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,24.3,9.0,0.0,0.0,0.0,0.0,0.0
1116,1400000US17031824900,17031824900,"Census Tract 8249, Cook County, Illinois","Census Tract 8249, Cook County, Illinois",1036,31,,28900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,35.5,0.0,41.9,0.0,0.0
1117,1400000US17031825000,17031825000,"Census Tract 8250, Cook County, Illinois","Census Tract 8250, Cook County, Illinois",2696,252,46.3,34611.0,11.1,0.0,0.0,0.0,15.9,4.4,20.6,63.9,0.0,3.2,3.6,6.7,24.2,24.2,4.8,0.0,0.0,33.3
1118,1400000US17031825200,17031825200,"Census Tract 8252, Cook County, Illinois","Census Tract 8252, Cook County, Illinois",1041,108,,39387.0,11.1,0.0,0.0,0.0,49.1,5.6,54.6,28.7,0.0,7.4,5.6,0.0,10.2,40.7,17.6,0.0,0.0,18.5
1119,1400000US17031825302,17031825302,"Census Tract 8253.02, Cook County, Illinois","Census Tract 8253.02, Cook County, Illinois",3221,154,,36569.0,0.0,0.0,15.6,0.0,0.0,0.0,17.5,66.9,0.0,15.6,13.6,0.0,31.8,0.0,16.9,0.0,0.0,22.1
1120,1400000US17031825303,17031825303,"Census Tract 8253.03, Cook County, Illinois","Census Tract 8253.03, Cook County, Illinois",1874,187,,35227.0,18.2,0.0,0.0,0.0,0.0,0.0,36.9,44.9,0.0,9.6,0.0,29.9,8.6,23.5,10.2,0.0,18.2,0.0
1121,1400000US17031825304,17031825304,"Census Tract 8253.04, Cook County, Illinois","Census Tract 8253.04, Cook County, Illinois",2228,167,,35583.0,0.0,0.0,0.0,0.0,30.5,0.0,59.9,40.1,0.0,0.0,10.2,11.4,18.6,29.3,0.0,0.0,0.0,30.5
1122,1400000US17031825400,17031825400,"Census Tract 8254, Cook County, Illinois","Census Tract 8254, Cook County, Illinois",2647,252,,45873.0,11.1,0.0,0.0,0.0,0.0,0.0,13.1,75.8,0.0,6.7,7.1,25.0,9.1,6.0,16.7,5.2,6.0,18.3
1123,1400000US17031825501,17031825501,"Census Tract 8255.01, Cook County, Illinois","Census Tract 8255.01, Cook County, Illinois",2077,140,,32116.0,82.1,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,0.0,20.0,0.0,6.4,20.0,30.0,0.0,0.0,5.7
1124,1400000US17031825503,17031825503,"Census Tract 8255.03, Cook County, Illinois","Census Tract 8255.03, Cook County, Illinois",3091,251,,39470.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,46.6,0.0,21.9,15.9,8.4,7.2,0.0
1125,1400000US17031825504,17031825504,"Census Tract 8255.04, Cook County, Illinois","Census Tract 8255.04, Cook County, Illinois",1600,81,,32440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,28.4,0.0,0.0,40.7,0.0,0.0
1126,1400000US17031825505,17031825505,"Census Tract 8255.05, Cook County, Illinois","Census Tract 8255.05, Cook County, Illinois",2284,98,,40242.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,26.5,30.6,5.1,0.0,12.2,0.0,16.3
1127,1400000US17031825600,17031825600,"Census Tract 8256, Cook County, Illinois","Census Tract 8256, Cook County, Illinois",2113,84,,26034.0,86.9,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,13.1,46.4,28.6,0.0,0.0,0.0,11.9
1128,1400000US17031825700,17031825700,"Census Tract 8257, Cook County, Illinois","Census Tract 8257, Cook County, Illinois",1542,163,,30804.0,57.1,0.0,0.0,0.0,12.9,0.0,36.2,6.7,0.0,0.0,4.9,5.5,32.5,17.8,2.5,15.3,14.7,6.7
1129,1400000US17031825801,17031825801,"Census Tract 8258.01, Cook County, Illinois","Census Tract 8258.01, Cook County, Illinois",1262,171,,31270.0,93.6,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,9.9,0.0,35.7,13.5,17.5,6.4,0.0,0.0,17.0
1130,1400000US17031825802,17031825802,"Census Tract 8258.02, Cook County, Illinois","Census Tract 8258.02, Cook County, Illinois",2571,119,,32305.0,54.6,0.0,0.0,0.0,0.0,31.1,31.1,14.3,0.0,0.0,0.0,14.3,0.0,54.6,31.1,0.0,0.0,0.0
1131,1400000US17031825803,17031825803,"Census Tract 8258.03, Cook County, Illinois","Census Tract 8258.03, Cook County, Illinois",2762,266,,35787.0,94.7,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,6.8,19.2,19.2,3.0,19.9,0.0,32.0,0.0,0.0
1132,1400000US17031825900,17031825900,"Census Tract 8259, Cook County, Illinois","Census Tract 8259, Cook County, Illinois",1631,89,,27320.0,66.3,0.0,0.0,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,9.0,46.1,28.1,16.9,0.0,0.0,0.0
1133,1400000US17031826000,17031826000,"Census Tract 8260, Cook County, Illinois","Census Tract 8260, Cook County, Illinois",1176,96,,24569.0,50.0,0.0,0.0,0.0,0.0,0.0,7.3,42.7,0.0,0.0,0.0,0.0,0.0,0.0,18.8,34.4,24.0,22.9
1134,1400000US17031826100,17031826100,"Census Tract 8261, Cook County, Illinois","Census Tract 8261, Cook County, Illinois",2673,601,,32078.0,79.7,0.0,0.0,0.0,0.0,0.0,6.8,13.5,10.8,0.0,2.5,23.3,6.8,16.8,6.2,12.5,4.0,17.1
1135,1400000US17031826201,17031826201,"Census Tract 8262.01, Cook County, Illinois","Census Tract 8262.01, Cook County, Illinois",1202,179,,42941.0,78.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,5.6,0.0,15.1,15.6,29.1,17.9,0.0,0.0,16.8
1136,1400000US17031826202,17031826202,"Census Tract 8262.02, Cook County, Illinois","Census Tract 8262.02, Cook County, Illinois",2309,212,,25182.0,74.1,0.0,0.0,0.0,0.0,12.7,13.7,7.1,20.8,7.5,0.0,6.6,14.2,47.2,3.8,0.0,0.0,0.0
1137,1400000US17031826301,17031826301,"Census Tract 8263.01, Cook County, Illinois","Census Tract 8263.01, Cook County, Illinois",1816,347,59.9,34298.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.9,0.0,9.8,14.7,11.8,23.1,0.0,16.7
1138,1400000US17031826303,17031826303,"Census Tract 8263.03, Cook County, Illinois","Census Tract 8263.03, Cook County, Illinois",1718,290,66.6,27222.0,92.8,0.0,0.0,0.0,0.0,4.5,0.0,2.8,4.8,10.0,18.6,5.5,11.0,23.1,0.0,6.2,0.0,20.7
1139,1400000US17031826304,17031826304,"Census Tract 8263.04, Cook County, Illinois","Census Tract 8263.04, Cook County, Illinois",888,180,,31071.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,48.9,27.2,0.0,4.4,0.0,15.6
1140,1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois","Census Tract 8264.01, Cook County, Illinois",1668,135,,42603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,17.8,6.7,28.1,0.0,0.0,11.9,19.3
1141,1400000US17031826402,17031826402,"Census Tract 8264.02, Cook County, Illinois","Census Tract 8264.02, Cook County, Illinois",2028,314,,33094.0,92.0,0.0,0.0,0.0,0.0,5.4,0.0,2.5,0.0,8.6,0.0,13.7,16.6,24.2,5.4,0.0,0.0,31.5
1142,1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois","Census Tract 8265, Cook County, Illinois",2156,367,,24242.0,94.8,0.0,4.9,0.0,0.0,0.0,0.8,0.3,7.4,0.0,3.0,7.4,13.4,24.0,4.4,13.9,0.0,26.7
1143,1400000US17031826600,17031826600,"Census Tract 8266, Cook County, Illinois","Census Tract 8266, Cook County, Illinois",2217,393,,35942.0,96.4,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.8,4.6,0.0,10.4,17.6,14.5,9.9,0.0,0.0,39.2
1144,1400000US17031826700,17031826700,"Census Tract 8267, Cook County, Illinois","Census Tract 8267, Cook County, Illinois",1846,382,,31283.0,91.6,0.0,0.0,0.0,0.0,2.9,0.0,5.5,0.0,13.9,4.2,6.8,10.2,15.4,10.2,3.1,7.1,29.1
1145,1400000US17031826800,17031826800,"Census Tract 8268, Cook County, Illinois","Census Tract 8268, Cook County, Illinois",1778,72,,25917.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,11.1,0.0,0.0,0.0,0.0,16.7,0.0,0.0,72.2
1146,1400000US17031826901,17031826901,"Census Tract 8269.01, Cook County, Illinois","Census Tract 8269.01, Cook County, Illinois",530,40,,20246.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,37.5,0.0,30.0
1147,1400000US17031826902,17031826902,"Census Tract 8269.02, Cook County, Illinois","Census Tract 8269.02, Cook County, Illinois",321,60,,22292.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,5.0,0.0,38.3
1148,1400000US17031827000,17031827000,"Census Tract 8270, Cook County, Illinois","Census Tract 8270, Cook County, Illinois",1142,188,,26444.0,96.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,12.2,26.1,0.0,20.2,12.2,3.7,9.0,8.5,0.0,8.0
1149,1400000US17031827100,17031827100,"Census Tract 8271, Cook County, Illinois","Census Tract 8271, Cook County, Illinois",848,120,,27938.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,15.0,13.3,25.8,13.3,13.3
1150,1400000US17031827200,17031827200,"Census Tract 8272, Cook County, Illinois","Census Tract 8272, Cook County, Illinois",1741,147,,25899.0,84.4,0.0,0.0,0.0,0.0,0.0,1.4,14.3,0.0,0.0,1.4,4.8,0.0,12.2,44.2,4.1,0.0,33.3
1151,1400000US17031827300,17031827300,"Census Tract 8273, Cook County, Illinois","Census Tract 8273, Cook County, Illinois",913,123,,20957.0,71.5,0.0,0.0,0.0,13.0,10.6,10.6,0.0,0.0,10.6,19.5,8.9,0.0,0.0,22.0,8.1,26.0,4.9
1152,1400000US17031827400,17031827400,"Census Tract 8274, Cook County, Illinois","Census Tract 8274, Cook County, Illinois",1314,145,,21310.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,13.8,0.0,38.6,0.0,6.2,18.6,13.1
1153,1400000US17031827500,17031827500,"Census Tract 8275, Cook County, Illinois","Census Tract 8275, Cook County, Illinois",1765,53,,30850.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0,32.1,0.0,0.0,20.8
1154,1400000US17031827600,17031827600,"Census Tract 8276, Cook County, Illinois","Census Tract 8276, Cook County, Illinois",1055,119,,31250.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,5.9,25.2,0.0,0.0,26.9,35.3
1155,1400000US17031827700,17031827700,"Census Tract 8277, Cook County, Illinois","Census Tract 8277, Cook County, Illinois",1119,120,,29583.0,92.5,0.0,0.0,0.0,0.0,0.0,5.8,7.5,0.0,18.3,0.0,25.0,16.7,13.3,0.0,15.8,4.2,6.7
1156,1400000US17031827801,17031827801,"Census Tract 8278.01, Cook County, Illinois","Census Tract 8278.01, Cook County, Illinois",2111,303,60.6,36999.0,85.8,0.0,0.0,0.0,3.3,0.0,7.3,6.9,11.6,3.3,5.3,25.1,24.8,3.3,7.3,2.3,4.6,12.5
1157,1400000US17031827802,17031827802,"Census Tract 8278.02, Cook County, Illinois","Census Tract 8278.02, Cook County, Illinois",1530,103,,36250.0,75.7,0.0,0.0,0.0,24.3,0.0,24.3,0.0,49.5,0.0,17.5,0.0,0.0,18.4,14.6,0.0,0.0,0.0
1158,1400000US17031827804,17031827804,"Census Tract 8278.04, Cook County, Illinois","Census Tract 8278.04, Cook County, Illinois",1383,155,,44441.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,37.4,13.5,11.0,23.2,0.0,14.8
1159,1400000US17031827805,17031827805,"Census Tract 8278.05, Cook County, Illinois","Census Tract 8278.05, Cook County, Illinois",1269,221,,34752.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,16.7,18.1,20.8,14.9,0.0,17.6
1160,1400000US17031827901,17031827901,"Census Tract 8279.01, Cook County, Illinois","Census Tract 8279.01, Cook County, Illinois",989,102,,53356.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,38.2,13.7,20.6,19.6,0.0,0.0,0.0
1161,1400000US17031827902,17031827902,"Census Tract 8279.02, Cook County, Illinois","Census Tract 8279.02, Cook County, Illinois",2191,68,,36908.0,67.6,0.0,0.0,0.0,0.0,0.0,11.8,20.6,0.0,0.0,13.2,50.0,14.7,22.1,0.0,0.0,0.0,0.0
1162,1400000US17031828000,17031828000,"Census Tract 8280, Cook County, Illinois","Census Tract 8280, Cook County, Illinois",2213,145,,36046.0,45.5,0.0,0.0,0.0,6.2,0.0,6.2,48.3,3.4,35.2,0.0,4.1,10.3,13.1,15.2,10.3,0.0,8.3
1163,1400000US17031828100,17031828100,"Census Tract 8281, Cook County, Illinois","Census Tract 8281, Cook County, Illinois",2155,176,,36313.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,11.4,10.8,34.1,23.3,0.0,0.0,20.5,0.0,0.0
1164,1400000US17031828201,17031828201,"Census Tract 8282.01, Cook County, Illinois","Census Tract 8282.01, Cook County, Illinois",2002,213,,40137.0,59.2,0.0,0.0,0.0,0.0,14.6,8.5,26.3,0.0,9.9,22.5,0.0,18.3,17.8,4.7,5.6,0.0,21.1
1165,1400000US17031828202,17031828202,"Census Tract 8282.02, Cook County, Illinois","Census Tract 8282.02, Cook County, Illinois",2315,68,,36076.0,30.9,0.0,36.8,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,69.1,0.0,30.9,0.0,0.0,0.0,0.0
1166,1400000US17031828300,17031828300,"Census Tract 8283, Cook County, Illinois","Census Tract 8283, Cook County, Illinois",1564,55,,39318.0,49.1,0.0,9.1,0.0,0.0,12.7,0.0,29.1,0.0,21.8,0.0,9.1,14.5,29.1,0.0,16.4,0.0,9.1
1167,1400000US17031828401,17031828401,"Census Tract 8284.01, Cook County, Illinois","Census Tract 8284.01, Cook County, Illinois",2025,268,,44768.0,22.8,0.0,0.0,0.0,0.0,14.6,8.6,54.1,7.5,0.0,8.6,9.0,13.8,7.8,25.7,11.6,5.2,10.8
1168,1400000US17031828402,17031828402,"Census Tract 8284.02, Cook County, Illinois","Census Tract 8284.02, Cook County, Illinois",1739,319,,43041.0,52.0,0.0,0.0,0.0,3.1,0.0,7.8,40.1,12.9,11.9,4.7,13.8,7.5,18.2,17.6,8.8,0.0,4.7
1169,1400000US17031828503,17031828503,"Census Tract 8285.03, Cook County, Illinois","Census Tract 8285.03, Cook County, Illinois",1821,100,,35641.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,28.0,30.0,0.0,0.0,17.0,0.0,17.0
1170,1400000US17031828504,17031828504,"Census Tract 8285.04, Cook County, Illinois","Census Tract 8285.04, Cook County, Illinois",2531,113,,27111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.0,35.4,0.0,24.8,0.0,0.0,0.0,0.0
1171,1400000US17031828505,17031828505,"Census Tract 8285.05, Cook County, Illinois","Census Tract 8285.05, Cook County, Illinois",2322,118,,33894.0,7.6,8.5,0.0,0.0,66.1,0.0,83.9,0.0,0.0,0.0,0.0,7.6,0.0,28.8,0.0,0.0,0.0,63.6
1172,1400000US17031828506,17031828506,"Census Tract 8285.06, Cook County, Illinois","Census Tract 8285.06, Cook County, Illinois",4143,184,,32014.0,90.2,0.0,0.0,0.0,0.0,0.0,9.8,0.0,37.0,0.0,18.5,0.0,12.0,20.1,12.5,0.0,0.0,0.0
1173,1400000US17031828601,17031828601,"Census Tract 8286.01, Cook County, Illinois","Census Tract 8286.01, Cook County, Illinois",2107,262,,46162.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,91.6,0.0,0.0,20.2,21.0,9.9,24.0,8.8,6.9,0.0,9.2
1174,1400000US17031828602,17031828602,"Census Tract 8286.02, Cook County, Illinois","Census Tract 8286.02, Cook County, Illinois",2051,298,,47852.0,67.4,0.0,0.0,0.0,0.0,5.7,0.0,26.8,0.0,4.0,6.0,13.1,6.4,22.8,20.1,13.8,0.0,13.8
1175,1400000US17031828701,17031828701,"Census Tract 8287.01, Cook County, Illinois","Census Tract 8287.01, Cook County, Illinois",1690,191,,41614.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,13.6,6.8,9.9,13.6,0.0,15.2,4.7,0.0,43.5,0.0,6.3
1176,1400000US17031828702,17031828702,"Census Tract 8287.02, Cook County, Illinois","Census Tract 8287.02, Cook County, Illinois",1834,125,,35567.0,64.0,0.0,0.0,0.0,9.6,5.6,9.6,20.8,0.0,7.2,18.4,0.0,36.0,19.2,0.0,0.0,0.0,19.2
1177,1400000US17031828801,17031828801,"Census Tract 8288.01, Cook County, Illinois","Census Tract 8288.01, Cook County, Illinois",2705,406,,41810.0,46.1,0.0,0.0,0.0,0.0,3.0,5.4,51.0,4.4,5.9,7.4,39.7,17.0,15.5,6.4,1.5,0.0,2.2
1178,1400000US17031828802,17031828802,"Census Tract 8288.02, Cook County, Illinois","Census Tract 8288.02, Cook County, Illinois",1524,59,,40960.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,61.0,0.0,0.0,0.0,39.0,22.0,0.0,0.0,39.0,0.0,0.0
1179,1400000US17031828900,17031828900,"Census Tract 8289, Cook County, Illinois","Census Tract 8289, Cook County, Illinois",1249,54,,27210.0,55.6,0.0,0.0,0.0,40.7,1.9,40.7,1.9,1.9,0.0,1.9,38.9,0.0,40.7,0.0,0.0,1.9,14.8
1180,1400000US17031829000,17031829000,"Census Tract 8290, Cook County, Illinois","Census Tract 8290, Cook County, Illinois",379,45,,20880.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,20.0,64.4,0.0,0.0
1181,1400000US17031829100,17031829100,"Census Tract 8291, Cook County, Illinois","Census Tract 8291, Cook County, Illinois",1182,52,,22259.0,53.8,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0
1182,1400000US17031829200,17031829200,"Census Tract 8292, Cook County, Illinois","Census Tract 8292, Cook County, Illinois",2394,115,,26820.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,75.7,8.7,0.0,0.0,0.0,16.5,9.6,0.0,0.0,0.0,65.2
1183,1400000US17031829301,17031829301,"Census Tract 8293.01, Cook County, Illinois","Census Tract 8293.01, Cook County, Illinois",1838,157,,35902.0,22.3,0.0,0.0,0.0,21.7,24.2,21.7,31.8,12.1,29.9,0.0,6.4,5.7,13.4,13.4,7.6,0.0,11.5
1184,1400000US17031829302,17031829302,"Census Tract 8293.02, Cook County, Illinois","Census Tract 8293.02, Cook County, Illinois",1274,94,,23102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,74.5,0.0,0.0,0.0,20.2
1185,1400000US17031829401,17031829401,"Census Tract 8294.01, Cook County, Illinois","Census Tract 8294.01, Cook County, Illinois",439,41,,21426.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1186,1400000US17031829402,17031829402,"Census Tract 8294.02, Cook County, Illinois","Census Tract 8294.02, Cook County, Illinois",1353,89,,29966.0,70.8,0.0,0.0,0.0,0.0,0.0,11.2,18.0,0.0,0.0,20.2,28.1,18.0,10.1,11.2,0.0,0.0,12.4
1187,1400000US17031829500,17031829500,"Census Tract 8295, Cook County, Illinois","Census Tract 8295, Cook County, Illinois",1600,14,,27222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.1,0.0,0.0,42.9,0.0,0.0,0.0
1188,1400000US17031829600,17031829600,"Census Tract 8296, Cook County, Illinois","Census Tract 8296, Cook County, Illinois",1355,1,,37438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1189,1400000US17031829700,17031829700,"Census Tract 8297, Cook County, Illinois","Census Tract 8297, Cook County, Illinois",1353,87,,36985.0,65.5,0.0,0.0,0.0,6.9,0.0,23.0,11.5,0.0,0.0,0.0,20.7,26.4,21.8,0.0,0.0,18.4,12.6
1190,1400000US17031829800,17031829800,"Census Tract 8298, Cook County, Illinois","Census Tract 8298, Cook County, Illinois",2962,554,58.5,60116.0,54.2,0.0,0.0,0.0,0.0,4.9,6.9,37.4,0.7,0.0,7.8,5.8,22.9,18.4,19.5,16.1,0.0,8.8
1191,1400000US17031829901,17031829901,"Census Tract 8299.01, Cook County, Illinois","Census Tract 8299.01, Cook County, Illinois",3995,246,,46465.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,5.3,3.7,0.0,12.2,36.6,16.7,6.9,0.0,18.7
1192,1400000US17031829902,17031829902,"Census Tract 8299.02, Cook County, Illinois","Census Tract 8299.02, Cook County, Illinois",2412,191,,53289.0,69.6,0.0,0.0,0.0,0.0,0.0,4.7,25.7,0.0,0.0,8.4,0.0,24.6,25.1,0.0,0.0,0.0,41.9
1193,1400000US17031830001,17031830001,"Census Tract 8300.01, Cook County, Illinois","Census Tract 8300.01, Cook County, Illinois",1087,18,,33051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,61.1,38.9,0.0,0.0,0.0,0.0
1194,1400000US17031830003,17031830003,"Census Tract 8300.03, Cook County, Illinois","Census Tract 8300.03, Cook County, Illinois",3562,425,,41683.0,78.4,0.0,0.0,0.0,0.0,0.0,3.8,17.9,0.0,3.3,0.0,7.5,29.2,39.5,9.6,0.0,0.0,10.8
1195,1400000US17031830004,17031830004,"Census Tract 8300.04, Cook County, Illinois","Census Tract 8300.04, Cook County, Illinois",3712,332,,41843.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0,11.4,4.5,9.3,15.4,4.2,15.7,35.8,5.7,0.3,0.0,9.0
1196,1400000US17031830005,17031830005,"Census Tract 8300.05, Cook County, Illinois","Census Tract 8300.05, Cook County, Illinois",1728,292,,62259.0,68.2,0.0,3.4,0.0,0.0,0.0,0.0,28.4,0.0,2.7,3.4,3.4,21.2,24.3,6.2,10.3,3.1,25.3
1197,1400000US17031830006,17031830006,"Census Tract 8300.06, Cook County, Illinois","Census Tract 8300.06, Cook County, Illinois",991,167,,42473.0,79.6,0.0,0.0,0.0,0.0,12.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,65.3,8.4,0.0,12.0,14.4
1198,1400000US17031830007,17031830007,"Census Tract 8300.07, Cook County, Illinois","Census Tract 8300.07, Cook County, Illinois",1931,206,,39040.0,85.9,0.0,5.3,0.0,8.7,0.0,14.1,0.0,3.9,4.4,17.0,12.6,42.2,0.0,6.3,13.6,0.0,0.0
1199,1400000US17031830008,17031830008,"Census Tract 8300.08, Cook County, Illinois","Census Tract 8300.08, Cook County, Illinois",2165,163,,47887.0,95.1,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,5.5,0.0,31.3,19.6,26.4,8.6,0.0,0.0,8.6
1200,1400000US17031830100,17031830100,"Census Tract 8301, Cook County, Illinois","Census Tract 8301, Cook County, Illinois",1180,24,,35286.0,75.0,0.0,0.0,0.0,0.0,0.0,20.8,4.2,0.0,0.0,20.8,0.0,25.0,50.0,0.0,0.0,0.0,4.2
1201,1400000US17031830201,17031830201,"Census Tract 8302.01, Cook County, Illinois","Census Tract 8302.01, Cook County, Illinois",2333,295,,35715.0,73.2,0.0,0.0,0.0,0.0,1.0,0.0,25.8,4.1,0.0,0.0,6.8,13.6,27.5,7.5,0.0,0.0,40.7
