,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome
665,1400000US17031730300,17031730300,"Census Tract 7303, Cook County, Illinois","Census Tract 7303, Cook County, Illinois",424,64,,35060.0
666,1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois","Census Tract 7304, Cook County, Illinois",1918,404,,35175.0
667,1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois","Census Tract 7305, Cook County, Illinois",1931,327,,32198.0
668,1400000US17031730600,17031730600,"Census Tract 7306, Cook County, Illinois","Census Tract 7306, Cook County, Illinois",1271,316,,33896.0
669,1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois","Census Tract 7307, Cook County, Illinois",836,104,,32465.0
670,1400000US17031740100,17031740100,"Census Tract 7401, Cook County, Illinois","Census Tract 7401, Cook County, Illinois",1539,125,,59844.0
671,1400000US17031740200,17031740200,"Census Tract 7402, Cook County, Illinois","Census Tract 7402, Cook County, Illinois",3066,156,50.6,48561.0
672,1400000US17031740300,17031740300,"Census Tract 7403, Cook County, Illinois","Census Tract 7403, Cook County, Illinois",2439,101,,62633.0
673,1400000US17031740400,17031740400,"Census Tract 7404, Cook County, Illinois","Census Tract 7404, Cook County, Illinois",2384,282,,53578.0
674,1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois","Census Tract 7501, Cook County, Illinois",1499,486,64.6,30702.0
675,1400000US17031750200,17031750200,"Census Tract 7502, Cook County, Illinois","Census Tract 7502, Cook County, Illinois",1453,277,,56853.0
676,1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois","Census Tract 7503, Cook County, Illinois",1131,125,,60861.0
677,1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois","Census Tract 7504, Cook County, Illinois",1749,131,,49154.0
678,1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois","Census Tract 7505, Cook County, Illinois",1980,166,,36037.0
679,1400000US17031750600,17031750600,"Census Tract 7506, Cook County, Illinois","Census Tract 7506, Cook County, Illinois",970,201,,25147.0
680,1400000US17031760801,17031760801,"Census Tract 7608.01, Cook County, Illinois","Census Tract 7608.01, Cook County, Illinois",2252,530,,43839.0
681,1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois","Census Tract 7608.02, Cook County, Illinois",1150,109,,38529.0
682,1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois","Census Tract 7608.03, Cook County, Illinois",2715,324,,34246.0
683,1400000US17031770201,17031770201,"Census Tract 7702.01, Cook County, Illinois","Census Tract 7702.01, Cook County, Illinois",3065,54,,40486.0
684,1400000US17031770202,17031770202,"Census Tract 7702.02, Cook County, Illinois","Census Tract 7702.02, Cook County, Illinois",2248,44,,42128.0
685,1400000US17031770300,17031770300,"Census Tract 7703, Cook County, Illinois","Census Tract 7703, Cook County, Illinois",3746,114,,42256.0
686,1400000US17031770400,17031770400,"Census Tract 7704, Cook County, Illinois","Census Tract 7704, Cook County, Illinois",2587,32,,38257.0
687,1400000US17031770500,17031770500,"Census Tract 7705, Cook County, Illinois","Census Tract 7705, Cook County, Illinois",1830,22,,25951.0
688,1400000US17031770601,17031770601,"Census Tract 7706.01, Cook County, Illinois","Census Tract 7706.01, Cook County, Illinois",1590,64,,32000.0
689,1400000US17031770602,17031770602,"Census Tract 7706.02, Cook County, Illinois","Census Tract 7706.02, Cook County, Illinois",2486,194,,27135.0
690,1400000US17031770700,17031770700,"Census Tract 7707, Cook County, Illinois","Census Tract 7707, Cook County, Illinois",1433,79,,38506.0
691,1400000US17031770800,17031770800,"Census Tract 7708, Cook County, Illinois","Census Tract 7708, Cook County, Illinois",2940,128,,35868.0
692,1400000US17031770901,17031770901,"Census Tract 7709.01, Cook County, Illinois","Census Tract 7709.01, Cook County, Illinois",2431,161,,45598.0
693,1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois","Census Tract 7709.02, Cook County, Illinois",1542,155,,41536.0
694,1400000US17031800100,17031800100,"Census Tract 8001, Cook County, Illinois","Census Tract 8001, Cook County, Illinois",1054,270,54.9,157500.0
695,1400000US17031800200,17031800200,"Census Tract 8002, Cook County, Illinois","Census Tract 8002, Cook County, Illinois",2966,747,,105694.0
696,1400000US17031800300,17031800300,"Census Tract 8003, Cook County, Illinois","Census Tract 8003, Cook County, Illinois",1470,478,,95625.0
697,1400000US17031800400,17031800400,"Census Tract 8004, Cook County, Illinois","Census Tract 8004, Cook County, Illinois",1526,474,,147500.0
698,1400000US17031800500,17031800500,"Census Tract 8005, Cook County, Illinois","Census Tract 8005, Cook County, Illinois",1893,356,,126055.0
699,1400000US17031800600,17031800600,"Census Tract 8006, Cook County, Illinois","Census Tract 8006, Cook County, Illinois",876,233,,116250.0
700,1400000US17031800700,17031800700,"Census Tract 8007, Cook County, Illinois","Census Tract 8007, Cook County, Illinois",1891,454,,111678.0
701,1400000US17031800800,17031800800,"Census Tract 8008, Cook County, Illinois","Census Tract 8008, Cook County, Illinois",1097,73,,58750.0
702,1400000US17031800900,17031800900,"Census Tract 8009, Cook County, Illinois","Census Tract 8009, Cook County, Illinois",2142,220,,57019.0
703,1400000US17031801000,17031801000,"Census Tract 8010, Cook County, Illinois","Census Tract 8010, Cook County, Illinois",2299,297,,64044.0
704,1400000US17031801100,17031801100,"Census Tract 8011, Cook County, Illinois","Census Tract 8011, Cook County, Illinois",2152,602,,98021.0
705,1400000US17031801200,17031801200,"Census Tract 8012, Cook County, Illinois","Census Tract 8012, Cook County, Illinois",1262,262,,133523.0
706,1400000US17031801300,17031801300,"Census Tract 8013, Cook County, Illinois","Census Tract 8013, Cook County, Illinois",1949,533,,74856.0
707,1400000US17031801400,17031801400,"Census Tract 8014, Cook County, Illinois","Census Tract 8014, Cook County, Illinois",1400,127,,73895.0
708,1400000US17031801500,17031801500,"Census Tract 8015, Cook County, Illinois","Census Tract 8015, Cook County, Illinois",2182,241,,81471.0
709,1400000US17031801601,17031801601,"Census Tract 8016.01, Cook County, Illinois","Census Tract 8016.01, Cook County, Illinois",2082,245,,58088.0
710,1400000US17031801603,17031801603,"Census Tract 8016.03, Cook County, Illinois","Census Tract 8016.03, Cook County, Illinois",1769,121,,32328.0
711,1400000US17031801605,17031801605,"Census Tract 8016.05, Cook County, Illinois","Census Tract 8016.05, Cook County, Illinois",2505,185,,84838.0
712,1400000US17031801606,17031801606,"Census Tract 8016.06, Cook County, Illinois","Census Tract 8016.06, Cook County, Illinois",2715,250,70.1,78063.0
713,1400000US17031801607,17031801607,"Census Tract 8016.07, Cook County, Illinois","Census Tract 8016.07, Cook County, Illinois",2577,165,,52057.0
714,1400000US17031801608,17031801608,"Census Tract 8016.08, Cook County, Illinois","Census Tract 8016.08, Cook County, Illinois",2915,415,,72404.0
715,1400000US17031801701,17031801701,"Census Tract 8017.01, Cook County, Illinois","Census Tract 8017.01, Cook County, Illinois",1786,242,,79878.0
716,1400000US17031801702,17031801702,"Census Tract 8017.02, Cook County, Illinois","Census Tract 8017.02, Cook County, Illinois",2180,262,,64419.0
717,1400000US17031801800,17031801800,"Census Tract 8018, Cook County, Illinois","Census Tract 8018, Cook County, Illinois",2445,348,,69736.0
718,1400000US17031801901,17031801901,"Census Tract 8019.01, Cook County, Illinois","Census Tract 8019.01, Cook County, Illinois",2072,217,,51570.0
719,1400000US17031801902,17031801902,"Census Tract 8019.02, Cook County, Illinois","Census Tract 8019.02, Cook County, Illinois",1408,118,,69286.0
720,1400000US17031802002,17031802002,"Census Tract 8020.02, Cook County, Illinois","Census Tract 8020.02, Cook County, Illinois",2286,157,,52875.0
721,1400000US17031802003,17031802003,"Census Tract 8020.03, Cook County, Illinois","Census Tract 8020.03, Cook County, Illinois",1166,112,,45833.0
722,1400000US17031802004,17031802004,"Census Tract 8020.04, Cook County, Illinois","Census Tract 8020.04, Cook County, Illinois",2407,74,,34135.0
723,1400000US17031802100,17031802100,"Census Tract 8021, Cook County, Illinois","Census Tract 8021, Cook County, Illinois",1457,247,,84042.0
724,1400000US17031802200,17031802200,"Census Tract 8022, Cook County, Illinois","Census Tract 8022, Cook County, Illinois",2001,334,,65547.0
725,1400000US17031802300,17031802300,"Census Tract 8023, Cook County, Illinois","Census Tract 8023, Cook County, Illinois",2008,359,,103700.0
726,1400000US17031802402,17031802402,"Census Tract 8024.02, Cook County, Illinois","Census Tract 8024.02, Cook County, Illinois",2614,58,,33973.0
727,1400000US17031802403,17031802403,"Census Tract 8024.03, Cook County, Illinois","Census Tract 8024.03, Cook County, Illinois",881,21,,42212.0
728,1400000US17031802404,17031802404,"Census Tract 8024.04, Cook County, Illinois","Census Tract 8024.04, Cook County, Illinois",4193,40,,30244.0
729,1400000US17031802503,17031802503,"Census Tract 8025.03, Cook County, Illinois","Census Tract 8025.03, Cook County, Illinois",2771,73,,41730.0
730,1400000US17031802504,17031802504,"Census Tract 8025.04, Cook County, Illinois","Census Tract 8025.04, Cook County, Illinois",3799,43,,33406.0
731,1400000US17031802505,17031802505,"Census Tract 8025.05, Cook County, Illinois","Census Tract 8025.05, Cook County, Illinois",3342,20,,31734.0
732,1400000US17031802506,17031802506,"Census Tract 8025.06, Cook County, Illinois","Census Tract 8025.06, Cook County, Illinois",1458,61,,32192.0
733,1400000US17031802605,17031802605,"Census Tract 8026.05, Cook County, Illinois","Census Tract 8026.05, Cook County, Illinois",3580,101,,60055.0
734,1400000US17031802607,17031802607,"Census Tract 8026.07, Cook County, Illinois","Census Tract 8026.07, Cook County, Illinois",632,32,,56667.0
735,1400000US17031802608,17031802608,"Census Tract 8026.08, Cook County, Illinois","Census Tract 8026.08, Cook County, Illinois",3039,16,,42009.0
736,1400000US17031802609,17031802609,"Census Tract 8026.09, Cook County, Illinois","Census Tract 8026.09, Cook County, Illinois",3929,131,,28061.0
737,1400000US17031802610,17031802610,"Census Tract 8026.10, Cook County, Illinois","Census Tract 8026.10, Cook County, Illinois",837,22,,47692.0
738,1400000US17031802701,17031802701,"Census Tract 8027.01, Cook County, Illinois","Census Tract 8027.01, Cook County, Illinois",3668,161,,41097.0
739,1400000US17031802702,17031802702,"Census Tract 8027.02, Cook County, Illinois","Census Tract 8027.02, Cook County, Illinois",2330,200,68.5,51078.0
740,1400000US17031802801,17031802801,"Census Tract 8028.01, Cook County, Illinois","Census Tract 8028.01, Cook County, Illinois",2243,242,,51811.0
741,1400000US17031802802,17031802802,"Census Tract 8028.02, Cook County, Illinois","Census Tract 8028.02, Cook County, Illinois",3346,295,,46450.0
742,1400000US17031802900,17031802900,"Census Tract 8029, Cook County, Illinois","Census Tract 8029, Cook County, Illinois",2996,236,,54488.0
743,1400000US17031803005,17031803005,"Census Tract 8030.05, Cook County, Illinois","Census Tract 8030.05, Cook County, Illinois",1464,20,,44417.0
744,1400000US17031803007,17031803007,"Census Tract 8030.07, Cook County, Illinois","Census Tract 8030.07, Cook County, Illinois",2801,68,,53566.0
745,1400000US17031803008,17031803008,"Census Tract 8030.08, Cook County, Illinois","Census Tract 8030.08, Cook County, Illinois",2299,229,,56473.0
746,1400000US17031803010,17031803010,"Census Tract 8030.10, Cook County, Illinois","Census Tract 8030.10, Cook County, Illinois",2891,163,,59939.0
747,1400000US17031803012,17031803012,"Census Tract 8030.12, Cook County, Illinois","Census Tract 8030.12, Cook County, Illinois",1327,8,,47908.0
748,1400000US17031803013,17031803013,"Census Tract 8030.13, Cook County, Illinois","Census Tract 8030.13, Cook County, Illinois",2792,51,,50096.0
749,1400000US17031803014,17031803014,"Census Tract 8030.14, Cook County, Illinois","Census Tract 8030.14, Cook County, Illinois",1952,78,,40098.0
750,1400000US17031803015,17031803015,"Census Tract 8030.15, Cook County, Illinois","Census Tract 8030.15, Cook County, Illinois",2300,49,,53628.0
751,1400000US17031803016,17031803016,"Census Tract 8030.16, Cook County, Illinois","Census Tract 8030.16, Cook County, Illinois",1286,120,75.2,67083.0
752,1400000US17031803017,17031803017,"Census Tract 8030.17, Cook County, Illinois","Census Tract 8030.17, Cook County, Illinois",3744,302,,52672.0
753,1400000US17031803100,17031803100,"Census Tract 8031, Cook County, Illinois","Census Tract 8031, Cook County, Illinois",1651,164,,62188.0
754,1400000US17031803200,17031803200,"Census Tract 8032, Cook County, Illinois","Census Tract 8032, Cook County, Illinois",2167,139,,52662.0
755,1400000US17031803300,17031803300,"Census Tract 8033, Cook County, Illinois","Census Tract 8033, Cook County, Illinois",3195,447,,61750.0
756,1400000US17031803400,17031803400,"Census Tract 8034, Cook County, Illinois","Census Tract 8034, Cook County, Illinois",3047,309,,65247.0
757,1400000US17031803500,17031803500,"Census Tract 8035, Cook County, Illinois","Census Tract 8035, Cook County, Illinois",2844,181,,52485.0
758,1400000US17031803603,17031803603,"Census Tract 8036.03, Cook County, Illinois","Census Tract 8036.03, Cook County, Illinois",3415,208,,73806.0
759,1400000US17031803604,17031803604,"Census Tract 8036.04, Cook County, Illinois","Census Tract 8036.04, Cook County, Illinois",2145,181,,45958.0
760,1400000US17031803605,17031803605,"Census Tract 8036.05, Cook County, Illinois","Census Tract 8036.05, Cook County, Illinois",3811,264,,43287.0
761,1400000US17031803606,17031803606,"Census Tract 8036.06, Cook County, Illinois","Census Tract 8036.06, Cook County, Illinois",4680,70,,27920.0
762,1400000US17031803607,17031803607,"Census Tract 8036.07, Cook County, Illinois","Census Tract 8036.07, Cook County, Illinois",2708,122,,57074.0
763,1400000US17031803608,17031803608,"Census Tract 8036.08, Cook County, Illinois","Census Tract 8036.08, Cook County, Illinois",3853,85,,45504.0
764,1400000US17031803610,17031803610,"Census Tract 8036.10, Cook County, Illinois","Census Tract 8036.10, Cook County, Illinois",3847,143,,47116.0
765,1400000US17031803611,17031803611,"Census Tract 8036.11, Cook County, Illinois","Census Tract 8036.11, Cook County, Illinois",3279,109,,29854.0
766,1400000US17031803612,17031803612,"Census Tract 8036.12, Cook County, Illinois","Census Tract 8036.12, Cook County, Illinois",1961,11,,30842.0
767,1400000US17031803701,17031803701,"Census Tract 8037.01, Cook County, Illinois","Census Tract 8037.01, Cook County, Illinois",1741,122,,54272.0
768,1400000US17031803702,17031803702,"Census Tract 8037.02, Cook County, Illinois","Census Tract 8037.02, Cook County, Illinois",3467,277,,53664.0
769,1400000US17031803800,17031803800,"Census Tract 8038, Cook County, Illinois","Census Tract 8038, Cook County, Illinois",2481,88,,44298.0
770,1400000US17031803901,17031803901,"Census Tract 8039.01, Cook County, Illinois","Census Tract 8039.01, Cook County, Illinois",1775,112,,53125.0
771,1400000US17031803902,17031803902,"Census Tract 8039.02, Cook County, Illinois","Census Tract 8039.02, Cook County, Illinois",1996,66,,46667.0
772,1400000US17031804000,17031804000,"Census Tract 8040, Cook County, Illinois","Census Tract 8040, Cook County, Illinois",2177,53,,41696.0
773,1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois","Census Tract 8041.02, Cook County, Illinois",3122,193,,70515.0
774,1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois","Census Tract 8041.04, Cook County, Illinois",2545,113,,60670.0
775,1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois","Census Tract 8041.05, Cook County, Illinois",2226,99,,61972.0
776,1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois","Census Tract 8041.06, Cook County, Illinois",3889,210,,57585.0
777,1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois","Census Tract 8041.08, Cook County, Illinois",2568,261,63.0,60972.0
778,1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois","Census Tract 8041.09, Cook County, Illinois",1250,48,,62500.0
779,1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois","Census Tract 8042.01, Cook County, Illinois",3527,108,,70844.0
780,1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois","Census Tract 8042.02, Cook County, Illinois",3888,216,,54815.0
781,1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois","Census Tract 8043.05, Cook County, Illinois",4264,43,,31749.0
782,1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois","Census Tract 8043.06, Cook County, Illinois",2644,52,,33792.0
783,1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois","Census Tract 8043.08, Cook County, Illinois",3247,117,,41358.0
784,1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois","Census Tract 8043.09, Cook County, Illinois",1543,43,,39972.0
785,1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois","Census Tract 8043.10, Cook County, Illinois",4961,161,,49635.0
786,1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois","Census Tract 8043.11, Cook County, Illinois",4050,169,,47177.0
787,1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois","Census Tract 8044.03, Cook County, Illinois",3310,92,,47287.0
788,1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois","Census Tract 8044.04, Cook County, Illinois",2455,45,,32421.0
789,1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois","Census Tract 8044.05, Cook County, Illinois",1483,51,,28841.0
790,1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois","Census Tract 8044.06, Cook County, Illinois",3349,58,,30835.0
791,1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois","Census Tract 8045.05, Cook County, Illinois",1850,144,73.8,42321.0
792,1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois","Census Tract 8045.06, Cook County, Illinois",2642,116,,46193.0
793,1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois","Census Tract 8045.07, Cook County, Illinois",6705,529,,52449.0
794,1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois","Census Tract 8045.08, Cook County, Illinois",1174,42,,30217.0
795,1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois","Census Tract 8045.09, Cook County, Illinois",3257,52,,30804.0
796,1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois","Census Tract 8045.10, Cook County, Illinois",3099,34,,25598.0
797,1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois","Census Tract 8045.11, Cook County, Illinois",1354,46,69.3,27394.0
798,1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois","Census Tract 8046.03, Cook County, Illinois",3500,175,,44315.0
799,1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois","Census Tract 8046.06, Cook County, Illinois",3861,229,,55632.0
800,1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois","Census Tract 8046.07, Cook County, Illinois",3757,217,,46870.0
801,1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois","Census Tract 8046.08, Cook County, Illinois",1825,80,,51997.0
802,1400000US17031804609,17031804609,"Census Tract 8046.09, Cook County, Illinois","Census Tract 8046.09, Cook County, Illinois",3631,250,,53533.0
803,1400000US17031804610,17031804610,"Census Tract 8046.10, Cook County, Illinois","Census Tract 8046.10, Cook County, Illinois",1541,37,,52569.0
804,1400000US17031804611,17031804611,"Census Tract 8046.11, Cook County, Illinois","Census Tract 8046.11, Cook County, Illinois",2205,108,,54811.0
805,1400000US17031804701,17031804701,"Census Tract 8047.01, Cook County, Illinois","Census Tract 8047.01, Cook County, Illinois",3230,176,,36629.0
806,1400000US17031804705,17031804705,"Census Tract 8047.05, Cook County, Illinois","Census Tract 8047.05, Cook County, Illinois",2085,30,,35042.0
807,1400000US17031804706,17031804706,"Census Tract 8047.06, Cook County, Illinois","Census Tract 8047.06, Cook County, Illinois",1348,50,,43804.0
808,1400000US17031804709,17031804709,"Census Tract 8047.09, Cook County, Illinois","Census Tract 8047.09, Cook County, Illinois",3100,134,,36996.0
809,1400000US17031804710,17031804710,"Census Tract 8047.10, Cook County, Illinois","Census Tract 8047.10, Cook County, Illinois",2310,73,,41239.0
810,1400000US17031804711,17031804711,"Census Tract 8047.11, Cook County, Illinois","Census Tract 8047.11, Cook County, Illinois",4157,146,,41762.0
811,1400000US17031804712,17031804712,"Census Tract 8047.12, Cook County, Illinois","Census Tract 8047.12, Cook County, Illinois",2966,153,,48906.0
812,1400000US17031804713,17031804713,"Census Tract 8047.13, Cook County, Illinois","Census Tract 8047.13, Cook County, Illinois",2939,242,,60774.0
813,1400000US17031804714,17031804714,"Census Tract 8047.14, Cook County, Illinois","Census Tract 8047.14, Cook County, Illinois",1849,72,,42484.0
814,1400000US17031804715,17031804715,"Census Tract 8047.15, Cook County, Illinois","Census Tract 8047.15, Cook County, Illinois",1601,46,,35380.0
815,1400000US17031804716,17031804716,"Census Tract 8047.16, Cook County, Illinois","Census Tract 8047.16, Cook County, Illinois",2648,82,,41576.0
816,1400000US17031804803,17031804803,"Census Tract 8048.03, Cook County, Illinois","Census Tract 8048.03, Cook County, Illinois",3220,134,,42913.0
817,1400000US17031804804,17031804804,"Census Tract 8048.04, Cook County, Illinois","Census Tract 8048.04, Cook County, Illinois",3554,260,58.9,45616.0
818,1400000US17031804805,17031804805,"Census Tract 8048.05, Cook County, Illinois","Census Tract 8048.05, Cook County, Illinois",3381,134,,47092.0
819,1400000US17031804806,17031804806,"Census Tract 8048.06, Cook County, Illinois","Census Tract 8048.06, Cook County, Illinois",2051,49,,23021.0
820,1400000US17031804807,17031804807,"Census Tract 8048.07, Cook County, Illinois","Census Tract 8048.07, Cook County, Illinois",2689,159,,44876.0
821,1400000US17031804808,17031804808,"Census Tract 8048.08, Cook County, Illinois","Census Tract 8048.08, Cook County, Illinois",1396,45,80.1,41509.0
822,1400000US17031804809,17031804809,"Census Tract 8048.09, Cook County, Illinois","Census Tract 8048.09, Cook County, Illinois",2256,156,,51000.0
823,1400000US17031804810,17031804810,"Census Tract 8048.10, Cook County, Illinois","Census Tract 8048.10, Cook County, Illinois",3444,115,,39836.0
824,1400000US17031804901,17031804901,"Census Tract 8049.01, Cook County, Illinois","Census Tract 8049.01, Cook County, Illinois",3379,475,,53951.0
825,1400000US17031804902,17031804902,"Census Tract 8049.02, Cook County, Illinois","Census Tract 8049.02, Cook County, Illinois",2501,160,,50461.0
826,1400000US17031805001,17031805001,"Census Tract 8050.01, Cook County, Illinois","Census Tract 8050.01, Cook County, Illinois",2477,196,,55135.0
827,1400000US17031805002,17031805002,"Census Tract 8050.02, Cook County, Illinois","Census Tract 8050.02, Cook County, Illinois",3391,208,,36453.0
828,1400000US17031805105,17031805105,"Census Tract 8051.05, Cook County, Illinois","Census Tract 8051.05, Cook County, Illinois",3656,150,60.6,31260.0
829,1400000US17031805106,17031805106,"Census Tract 8051.06, Cook County, Illinois","Census Tract 8051.06, Cook County, Illinois",1338,63,,48456.0
830,1400000US17031805107,17031805107,"Census Tract 8051.07, Cook County, Illinois","Census Tract 8051.07, Cook County, Illinois",3630,81,81.5,32944.0
831,1400000US17031805108,17031805108,"Census Tract 8051.08, Cook County, Illinois","Census Tract 8051.08, Cook County, Illinois",3705,232,,36513.0
832,1400000US17031805109,17031805109,"Census Tract 8051.09, Cook County, Illinois","Census Tract 8051.09, Cook County, Illinois",2025,103,,50316.0
833,1400000US17031805110,17031805110,"Census Tract 8051.10, Cook County, Illinois","Census Tract 8051.10, Cook County, Illinois",2019,154,,57652.0
834,1400000US17031805111,17031805111,"Census Tract 8051.11, Cook County, Illinois","Census Tract 8051.11, Cook County, Illinois",3785,256,,38099.0
835,1400000US17031805112,17031805112,"Census Tract 8051.12, Cook County, Illinois","Census Tract 8051.12, Cook County, Illinois",1530,52,,36265.0
836,1400000US17031805201,17031805201,"Census Tract 8052.01, Cook County, Illinois","Census Tract 8052.01, Cook County, Illinois",1724,70,,35800.0
837,1400000US17031805202,17031805202,"Census Tract 8052.02, Cook County, Illinois","Census Tract 8052.02, Cook County, Illinois",2212,139,,47943.0
838,1400000US17031805301,17031805301,"Census Tract 8053.01, Cook County, Illinois","Census Tract 8053.01, Cook County, Illinois",1535,81,,40665.0
839,1400000US17031805302,17031805302,"Census Tract 8053.02, Cook County, Illinois","Census Tract 8053.02, Cook County, Illinois",1865,156,,46151.0
840,1400000US17031805401,17031805401,"Census Tract 8054.01, Cook County, Illinois","Census Tract 8054.01, Cook County, Illinois",1835,160,,43411.0
841,1400000US17031805402,17031805402,"Census Tract 8054.02, Cook County, Illinois","Census Tract 8054.02, Cook County, Illinois",2306,77,,39327.0
842,1400000US17031805501,17031805501,"Census Tract 8055.01, Cook County, Illinois","Census Tract 8055.01, Cook County, Illinois",1726,183,,50152.0
843,1400000US17031805502,17031805502,"Census Tract 8055.02, Cook County, Illinois","Census Tract 8055.02, Cook County, Illinois",1740,219,,77976.0
844,1400000US17031805600,17031805600,"Census Tract 8056, Cook County, Illinois","Census Tract 8056, Cook County, Illinois",2097,414,,66319.0
845,1400000US17031805701,17031805701,"Census Tract 8057.01, Cook County, Illinois","Census Tract 8057.01, Cook County, Illinois",2440,386,,61161.0
846,1400000US17031805702,17031805702,"Census Tract 8057.02, Cook County, Illinois","Census Tract 8057.02, Cook County, Illinois",1042,100,,58929.0
847,1400000US17031805801,17031805801,"Census Tract 8058.01, Cook County, Illinois","Census Tract 8058.01, Cook County, Illinois",1198,179,,56071.0
848,1400000US17031805802,17031805802,"Census Tract 8058.02, Cook County, Illinois","Census Tract 8058.02, Cook County, Illinois",2360,355,,57782.0
849,1400000US17031805901,17031805901,"Census Tract 8059.01, Cook County, Illinois","Census Tract 8059.01, Cook County, Illinois",2351,202,56.0,44938.0
850,1400000US17031805902,17031805902,"Census Tract 8059.02, Cook County, Illinois","Census Tract 8059.02, Cook County, Illinois",2938,268,,53854.0
851,1400000US17031806001,17031806001,"Census Tract 8060.01, Cook County, Illinois","Census Tract 8060.01, Cook County, Illinois",3200,224,,35017.0
852,1400000US17031806002,17031806002,"Census Tract 8060.02, Cook County, Illinois","Census Tract 8060.02, Cook County, Illinois",3586,87,,33355.0
853,1400000US17031806003,17031806003,"Census Tract 8060.03, Cook County, Illinois","Census Tract 8060.03, Cook County, Illinois",3988,96,,35903.0
854,1400000US17031806004,17031806004,"Census Tract 8060.04, Cook County, Illinois","Census Tract 8060.04, Cook County, Illinois",3334,107,,31313.0
855,1400000US17031806102,17031806102,"Census Tract 8061.02, Cook County, Illinois","Census Tract 8061.02, Cook County, Illinois",1995,203,,49870.0
856,1400000US17031806103,17031806103,"Census Tract 8061.03, Cook County, Illinois","Census Tract 8061.03, Cook County, Illinois",2638,188,,47823.0
857,1400000US17031806104,17031806104,"Census Tract 8061.04, Cook County, Illinois","Census Tract 8061.04, Cook County, Illinois",2369,180,,32474.0
858,1400000US17031806201,17031806201,"Census Tract 8062.01, Cook County, Illinois","Census Tract 8062.01, Cook County, Illinois",2441,288,,46122.0
859,1400000US17031806202,17031806202,"Census Tract 8062.02, Cook County, Illinois","Census Tract 8062.02, Cook County, Illinois",2074,119,,40084.0
860,1400000US17031806300,17031806300,"Census Tract 8063, Cook County, Illinois","Census Tract 8063, Cook County, Illinois",2508,172,,42355.0
861,1400000US17031806400,17031806400,"Census Tract 8064, Cook County, Illinois","Census Tract 8064, Cook County, Illinois",1240,74,,45566.0
862,1400000US17031806501,17031806501,"Census Tract 8065.01, Cook County, Illinois","Census Tract 8065.01, Cook County, Illinois",1253,17,,28111.0
863,1400000US17031806502,17031806502,"Census Tract 8065.02, Cook County, Illinois","Census Tract 8065.02, Cook County, Illinois",2512,29,,33733.0
864,1400000US17031806600,17031806600,"Census Tract 8066, Cook County, Illinois","Census Tract 8066, Cook County, Illinois",1984,154,,35650.0
865,1400000US17031806700,17031806700,"Census Tract 8067, Cook County, Illinois","Census Tract 8067, Cook County, Illinois",2049,176,,58854.0
